,quarter_Quarter1,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing,department_finishing ,department_sweing,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,probable_productivity
363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.7,14.89,1735.0,10260.0,50.0,0.0,0.0,0.0,57.0,0.700170388,1.0002434114285714
364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.65,22.94,1595.0,10260.0,34.0,0.0,0.0,0.0,57.0,0.700029771,1.0769688784615383
365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.6,15.26,1245.0,6360.0,23.0,0.0,0.0,0.0,34.0,0.60017284,1.0002880666666667
366,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.8,2.9,1039.0,2400.0,0.0,0.0,0.0,0.0,8.0,0.594871795,0.74358974375
367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.8,54.56,757.0,4140.0,29.0,0.0,0.0,0.0,58.0,0.520237649,0.65029706125
368,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.65,3.94,1039.0,2400.0,0.0,0.0,0.0,0.0,8.0,0.505128205,0.7771203153846153
369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.5,22.52,1720.0,10080.0,23.0,0.0,0.0,0.0,56.0,0.500241342,1.000482684
370,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.7,4.15,1039.0,2700.0,0.0,0.0,0.0,0.0,9.0,0.470769231,0.6725274728571429
371,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.6,3.94,1039.0,6000.0,0.0,0.0,0.0,0.0,10.0,0.957638889,1.596064815
372,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.75,3.94,1039.0,8400.0,0.0,0.0,0.0,0.0,14.0,0.940701058,1.2542680773333335
373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.75,22.52,759.0,10080.0,81.0,0.0,0.0,0.0,56.0,0.849983766,1.133311688
374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.7,22.94,1510.0,10620.0,60.0,0.0,0.0,0.0,57.0,0.800302791,1.1432897014285714
375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.8,11.61,955.0,6360.0,63.0,0.0,0.0,0.0,32.0,0.800191989,1.00023998625
376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.75,22.52,1328.0,10080.0,55.0,0.0,0.0,0.0,56.0,0.800020563,1.066694084
377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7,22.94,1384.0,12180.0,63.0,0.0,0.0,0.0,57.0,0.750162367,1.0716605242857145
378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.7,22.52,1244.0,10260.0,63.0,0.0,0.0,0.0,57.0,0.750068049,1.0715257842857144
379,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.7,4.15,1039.0,9000.0,0.0,0.0,0.0,0.0,15.0,0.742901235,1.0612874785714288
380,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.7,20.4,1480.0,10440.0,40.0,0.0,0.0,0.0,58.0,0.700250784,1.0003582628571428
381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.7,14.89,1863.0,10260.0,50.0,0.0,0.0,0.0,57.0,0.700170388,1.0002434114285714
382,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.75,4.3,1039.0,9000.0,0.0,0.0,0.0,0.0,15.0,0.670216049,0.8936213986666667
383,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7,3.94,1039.0,15000.0,0.0,0.0,0.0,0.0,25.0,0.649662222,0.9280888885714287
384,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.7,3.94,1039.0,15000.0,0.0,0.0,0.0,0.0,25.0,0.649662222,0.9280888885714287
385,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.8,2.9,1039.0,4800.0,0.0,0.0,0.0,0.0,8.0,0.626822917,0.78352864625
386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.6,15.26,1492.0,6960.0,23.0,0.0,0.0,0.0,34.0,0.600436426,1.0007273766666667
387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.6,22.52,1859.0,10260.0,23.0,0.0,0.0,0.0,57.0,0.60041361,1.00068935
388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.8,40.99,980.0,10770.0,30.0,0.0,0.0,0.0,56.5,0.555500132,0.694375165
389,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.5,29.12,970.0,10440.0,30.0,0.0,0.0,0.0,58.0,0.500547544,1.001095088
390,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.7,3.94,1039.0,12000.0,0.0,0.0,0.0,0.0,20.0,0.460578704,0.6579695771428572
391,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.8,2.9,1039.0,4800.0,0.0,0.0,0.0,0.0,8.0,0.397743056,0.49717881999999997
392,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.6,4.08,1039.0,5400.0,0.0,0.0,0.0,0.0,9.0,0.327407407,0.5456790116666667
393,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.7,4.15,1039.0,2700.0,0.0,0.0,0.0,0.0,15.0,0.966666667,1.3809523814285716
394,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.75,3.94,1039.0,1800.0,0.0,0.0,0.0,0.0,10.0,0.937242424,1.2496565653333334
395,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.8,2.9,1039.0,1620.0,0.0,0.0,0.0,0.0,9.0,0.910521886,1.1381523574999999
396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.75,22.94,1606.0,10260.0,94.0,0.0,0.0,0.0,57.0,0.90064806,1.20086408
397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.75,22.52,727.0,10260.0,94.0,0.0,0.0,0.0,57.0,0.900321106,1.2004281413333333
398,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.75,4.15,1039.0,1800.0,0.0,0.0,0.0,0.0,10.0,0.896022727,1.1946969693333334
399,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.75,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.895454545,1.1939393933333333
400,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.65,3.94,1039.0,2160.0,0.0,0.0,0.0,0.0,12.0,0.870580808,1.3393550892307693
401,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.7,4.08,1039.0,1620.0,0.0,0.0,0.0,0.0,9.0,0.858585859,1.2265512271428571
402,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,22.94,1472.0,10260.0,75.0,0.0,0.0,0.0,57.0,0.800643806,1.1437768657142857
403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.75,22.52,1332.0,10080.0,69.0,0.0,0.0,0.0,56.0,0.80062987,1.0675064933333334
404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.8,11.61,1009.0,5640.0,63.0,0.0,0.0,0.0,32.0,0.800537143,1.00067142875
405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.75,22.52,1266.0,10260.0,69.0,0.0,0.0,0.0,57.0,0.80035194,1.06713592
406,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.75,15.26,1316.0,6120.0,40.0,0.0,0.0,0.0,34.0,0.750079323,1.000105764
407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.75,42.97,1282.0,10260.0,56.0,0.0,0.0,0.0,57.0,0.750041201,1.0000549346666667
408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.7,20.4,1382.0,10440.0,50.0,0.0,0.0,0.0,58.0,0.700250784,1.0003582628571428
409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.75,4.3,1039.0,2160.0,0.0,0.0,0.0,0.0,12.0,0.651515152,0.8686868693333333
410,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.65,22.52,1295.0,10170.0,26.0,0.0,0.0,0.0,56.5,0.650416734,1.000641129230769
411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.6,29.12,925.0,6660.0,23.0,0.0,0.0,0.0,58.0,0.600125217,1.000208695
412,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.75,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.578314394,0.7710858586666666
413,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.578314394,0.82616342
414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.35,15.09,1448.0,9360.0,23.0,0.0,0.0,0.0,52.0,0.34998951,0.9999700285714287
415,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.6,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.261174242,0.43529040333333335
416,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.7,4.15,1039.0,3060.0,0.0,0.0,0.0,0.0,17.0,0.973796791,1.391138272857143
417,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.75,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.970075758,1.293434344
418,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.970075758,1.3858225114285716
419,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.75,3.94,1039.0,1620.0,0.0,0.0,0.0,0.0,9.0,0.961784512,1.2823793493333333
420,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.75,3.94,1039.0,3420.0,0.0,0.0,0.0,0.0,19.0,0.955151515,1.2735353533333333
421,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.75,4.3,1039.0,2160.0,0.0,0.0,0.0,0.0,12.0,0.952020202,1.2693602693333335
422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.75,22.52,867.0,10260.0,94.0,0.0,0.0,0.0,57.0,0.900321106,1.2004281413333333
423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.75,22.94,1636.0,10530.0,81.0,0.0,0.0,0.0,58.5,0.850223776,1.1336317013333332
424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7,22.94,1682.0,10530.0,75.0,0.0,0.0,0.0,58.5,0.800909609,1.1441565842857142
425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.75,22.52,1495.0,10350.0,55.0,0.0,0.0,0.0,57.5,0.800513307,1.067351076
426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.8,11.61,1181.0,5760.0,63.0,0.0,0.0,0.0,32.0,0.800386364,1.0004829549999998
427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.75,22.52,1413.0,10080.0,69.0,0.0,0.0,0.0,56.0,0.800020563,1.066694084
428,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.65,3.94,1039.0,2520.0,0.0,0.0,0.0,0.0,14.0,0.749188312,1.152597403076923
429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.7,22.52,360.0,10170.0,40.0,0.0,0.0,0.0,56.5,0.7005417,1.0007738571428573
430,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.7,15.26,1296.0,6120.0,40.0,0.0,0.0,0.0,34.0,0.70043672,1.0006238857142857
431,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.7,20.4,1217.0,10440.0,50.0,0.0,0.0,0.0,58.0,0.700250784,1.0003582628571428
432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.65,29.12,1086.0,10440.0,26.0,0.0,0.0,0.0,58.0,0.650407524,1.00062696
433,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.7,4.08,1039.0,1620.0,0.0,0.0,0.0,0.0,9.0,0.618181818,0.883116882857143
434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.75,42.97,532.0,10260.0,40.0,0.0,0.0,0.0,57.0,0.59114168,0.7881889066666666
435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.5,15.09,1557.0,720.0,23.0,0.0,0.0,0.0,52.0,0.500061916,1.000123832
436,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.8,2.9,1039.0,720.0,0.0,0.0,0.0,0.0,4.0,0.329545455,0.41193181874999996
437,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,3.94,1039.0,1800.0,0.0,0.0,0.0,0.0,10.0,1.059621212,1.4128282826666665
438,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.75,3.94,1039.0,3780.0,0.0,0.0,0.0,0.0,21.0,0.997792208,1.3303896106666666
439,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.75,4.3,1039.0,2160.0,0.0,0.0,0.0,0.0,12.0,0.963699495,1.28493266
440,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7,4.15,1039.0,2700.0,0.0,0.0,0.0,0.0,15.0,0.959191919,1.37027417
441,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,3.94,1039.0,1800.0,0.0,0.0,0.0,0.0,10.0,0.910378788,1.213838384
442,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,3.94,1039.0,1800.0,0.0,0.0,0.0,0.0,10.0,0.910378788,1.3005411257142858
443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,22.52,1016.0,10170.0,60.0,0.0,0.0,0.0,56.5,0.850312684,1.062890855
444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8,11.61,1072.0,5760.0,50.0,0.0,0.0,0.0,32.0,0.800386364,1.0004829549999998
445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,22.52,1584.0,10260.0,69.0,0.0,0.0,0.0,57.0,0.80035194,1.06713592
446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,22.94,1764.0,10260.0,55.0,0.0,0.0,0.0,57.0,0.800034024,1.066712032
447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,22.94,1745.0,10440.0,60.0,0.0,0.0,0.0,58.0,0.800023511,1.1428907300000002
448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.75,22.52,1250.0,10080.0,55.0,0.0,0.0,0.0,56.0,0.800020563,1.066694084
449,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.7,4.08,1039.0,1620.0,0.0,0.0,0.0,0.0,9.0,0.769292929,1.0989898985714286
450,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.75,20.4,1118.0,10320.0,56.0,0.0,0.0,0.0,58.0,0.750031447,1.0000419293333334
451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.7,29.12,1143.0,10440.0,40.0,0.0,0.0,0.0,58.0,0.70061442,1.000877742857143
452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.7,15.26,1337.0,6120.0,40.0,0.0,0.0,0.0,34.0,0.70043672,1.0006238857142857
453,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.65,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,8.0,0.646306818,0.9943181815384615
454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.6,15.09,1519.0,360.0,23.0,0.0,0.0,0.0,52.0,0.600143365,1.0002389416666666
455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.35,28.08,749.0,10260.0,23.0,0.0,0.0,0.0,57.0,0.350066986,1.0001913885714286
456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.75,22.52,1635.0,6840.0,119.0,0.0,0.0,0.0,57.0,1.000230409,1.3336405453333333
457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.75,22.52,1299.0,6840.0,119.0,0.0,0.0,0.0,57.0,1.000230409,1.3336405453333333
458,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.8,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,12.0,0.979527778,1.2244097225
459,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,4.3,1039.0,1440.0,0.0,0.0,0.0,0.0,12.0,0.940625,1.17578125
460,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.5,4.15,1039.0,1440.0,0.0,0.0,0.0,0.0,12.0,0.926388889,1.852777778
461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.8,22.52,1134.0,6720.0,70.0,0.0,0.0,0.0,56.0,0.900129762,1.1251622025
462,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.75,3.94,1039.0,1440.0,0.0,0.0,0.0,0.0,12.0,0.861875,1.1491666666666667
463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,22.52,1106.0,6780.0,60.0,0.0,0.0,0.0,56.5,0.850312684,1.062890855
464,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.65,3.94,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.845458333,1.3007051276923076
465,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.7,4.15,1039.0,1080.0,0.0,0.0,0.0,0.0,9.0,0.823555556,1.176507937142857
466,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.5,4.15,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.803541667,1.607083334
467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,22.94,1871.0,6960.0,55.0,0.0,0.0,0.0,58.0,0.800263218,1.067017624
468,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.75,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.788,1.0506666666666666
469,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.77815,1.0375333333333334
470,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.7,29.12,1294.0,6960.0,50.0,0.0,0.0,0.0,58.0,0.700386207,1.0005517242857143
471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.7,15.26,1462.0,4080.0,40.0,0.0,0.0,0.0,34.0,0.700164706,1.0002352942857144
472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.65,15.09,976.0,240.0,23.0,0.0,0.0,0.0,52.0,0.650307143,1.0004725276923077
473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.8,30.4,338.0,3840.0,34.0,0.0,0.0,0.0,32.0,0.622828125,0.7785351562499999
474,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.8,2.9,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.6225,0.7781250000000001
475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.5,20.79,1455.0,6960.0,30.0,0.0,0.0,0.0,58.0,0.500035345,1.00007069
476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.5,48.18,1282.0,6480.0,23.0,0.0,0.0,0.0,54.0,0.37046657,0.74093314
477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.8,22.52,1559.0,6840.0,90.0,0.0,0.0,0.0,57.0,1.000230409,1.2502880112499999
478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8,22.52,1350.0,6840.0,113.0,0.0,0.0,0.0,57.0,1.000230409,1.2502880112499999
479,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.35,2.9,1039.0,1800.0,0.0,0.0,0.0,0.0,15.0,0.977555556,2.7930158742857145
480,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.9456,1.2608
481,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.8,3.94,1039.0,1800.0,0.0,0.0,0.0,0.0,15.0,0.902222222,1.1277777775
482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.8,22.52,1175.0,6720.0,60.0,0.0,0.0,0.0,56.0,0.850532143,1.06316517875
483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,22.94,1868.0,6960.0,81.0,0.0,0.0,0.0,58.0,0.850362069,1.133816092
